,Treatment,Location,SessionID,FutureTense,Mandarin,ID,Participant,Period,a,b,c,d,interestrate,lowerbound,upperbound,FinalProfit,client,Gender,Taiwan,Econ,Course,Female,Econmajor,laugnauge,otherLanguage,WhichLanguage,EngCountry,WhichCountry,Purpose,AE,AF,chineseismainlanguage0english1ma
473,CN,0,160602_1212,0,1,13,60,7,1,0,1,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,16,15,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
474,CN,0,160602_1212,0,1,13,60,6,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,16,15,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
475,CN,0,160602_1212,0,1,13,60,5,2,4,6,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,16,15,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
476,CN,0,160602_1212,0,1,13,60,4,1,4,5,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,16,15,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
477,CN,0,160602_1212,0,1,13,60,3,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,16,15,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
478,CN,0,160602_1212,0,1,13,60,2,2,0,2,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,16,15,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
479,CN,0,160602_1212,0,1,13,60,1,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,16,15,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
480,CN,0,160602_1212,0,1,14,61,8,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,18,16,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
481,CN,0,160602_1212,0,1,14,61,7,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,18,16,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
482,CN,0,160602_1212,0,1,14,61,6,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,18,16,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
483,CN,0,160602_1212,0,1,14,61,5,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,18,16,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
484,CN,0,160602_1212,0,1,14,61,4,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,18,16,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
485,CN,0,160602_1212,0,1,14,61,3,8,0,8,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,18,16,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
486,CN,0,160602_1212,0,1,14,61,2,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,18,16,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
487,CN,0,160602_1212,0,1,14,61,1,8,4,12,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,18,16,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
488,CN,0,160602_1212,0,1,15,62,8,8,4,12,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,19,17,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
489,CN,0,160602_1212,0,1,15,62,7,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,19,17,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
490,CN,0,160602_1212,0,1,15,62,6,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,19,17,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
491,CN,0,160602_1212,0,1,15,62,5,8,0,8,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,19,17,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
492,CN,0,160602_1212,0,1,15,62,4,2,0,2,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,19,17,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
493,CN,0,160602_1212,0,1,15,62,3,1,0,1,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,19,17,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
494,CN,0,160602_1212,0,1,15,62,2,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,19,17,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
495,CN,0,160602_1212,0,1,15,62,1,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,19,17,Female,台灣本地生,否,3,1,0,中文,否,,否,,,,,1.0
496,CN,0,160602_1212,0,1,16,63,8,1,4,5,7,0.5306282510621704,0.47000362924573563,0.5306282510621704,19,21,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
497,CN,0,160602_1212,0,1,16,63,7,2,0,2,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,19,21,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
498,CN,0,160602_1212,0,1,16,63,6,4,0,4,8,0.14694666622552977,0.1326570627655426,0.14694666622552977,19,21,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
499,CN,0,160602_1212,0,1,16,63,5,1,0,1,7,0.5306282510621704,0.47000362924573563,0.5306282510621704,19,21,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
500,CN,0,160602_1212,0,1,16,63,4,4,4,8,8,0.14694666622552977,0.1326570627655426,0.14694666622552977,19,21,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
501,CN,0,160602_1212,0,1,16,63,3,2,4,6,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,19,21,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
502,CN,0,160602_1212,0,1,16,63,2,8,4,12,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,19,21,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
503,CN,0,160602_1212,0,1,16,63,1,8,0,8,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,19,21,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
504,CN,0,160602_1212,0,1,17,64,8,8,4,12,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,10,22,Male,台灣本地生,否,1,0,0,中文,是,English,否,,,,,1.0
505,CN,0,160602_1212,0,1,17,64,7,4,4,8,6,0.11750090731143391,0.1013662770270411,0.11750090731143391,10,22,Male,台灣本地生,否,1,0,0,中文,是,English,否,,,,,1.0
506,CN,0,160602_1212,0,1,17,64,6,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,10,22,Male,台灣本地生,否,1,0,0,中文,是,English,否,,,,,1.0
507,CN,0,160602_1212,0,1,17,64,5,4,0,4,2,0.04558038919848865,0.023827544951081234,0.04558038919848865,10,22,Male,台灣本地生,否,1,0,0,中文,是,English,否,,,,,1.0
508,CN,0,160602_1212,0,1,17,64,4,8,0,8,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,10,22,Male,台灣本地生,否,1,0,0,中文,是,English,否,,,,,1.0
509,CN,0,160602_1212,0,1,17,64,3,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,10,22,Male,台灣本地生,否,1,0,0,中文,是,English,否,,,,,1.0
510,CN,0,160602_1212,0,1,17,64,2,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,10,22,Male,台灣本地生,否,1,0,0,中文,是,English,否,,,,,1.0
511,CN,0,160602_1212,0,1,17,64,1,2,4,6,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,10,22,Male,台灣本地生,否,1,0,0,中文,是,English,否,,,,,1.0
512,CN,0,160602_1212,0,1,18,65,8,2,0,2,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,15,23,Female,台灣本地生,是,3,1,1,中文,是,,否,,,,,1.0
513,CN,0,160602_1212,0,1,18,65,7,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,15,23,Female,台灣本地生,是,3,1,1,中文,是,,否,,,,,1.0
514,CN,0,160602_1212,0,1,18,65,6,4,4,8,6,0.11750090731143391,0.1013662770270411,0.11750090731143391,15,23,Female,台灣本地生,是,3,1,1,中文,是,,否,,,,,1.0
515,CN,0,160602_1212,0,1,18,65,5,1,4,5,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,15,23,Female,台灣本地生,是,3,1,1,中文,是,,否,,,,,1.0
516,CN,0,160602_1212,0,1,18,65,4,8,0,8,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,15,23,Female,台灣本地生,是,3,1,1,中文,是,,否,,,,,1.0
517,CN,0,160602_1212,0,1,18,65,3,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,15,23,Female,台灣本地生,是,3,1,1,中文,是,,否,,,,,1.0
518,CN,0,160602_1212,0,1,18,65,2,1,0,1,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,15,23,Female,台灣本地生,是,3,1,1,中文,是,,否,,,,,1.0
519,CN,0,160602_1212,0,1,18,65,1,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,15,23,Female,台灣本地生,是,3,1,1,中文,是,,否,,,,,1.0
520,CN,0,160602_1212,0,1,19,66,8,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,17,24,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
521,CN,0,160602_1212,0,1,19,66,7,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,17,24,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
522,CN,0,160602_1212,0,1,19,66,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,17,24,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
523,CN,0,160602_1212,0,1,19,66,5,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,17,24,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
524,CN,0,160602_1212,0,1,19,66,4,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,17,24,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
525,CN,0,160602_1212,0,1,19,66,3,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,17,24,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
526,CN,0,160602_1212,0,1,19,66,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,17,24,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
527,CN,0,160602_1212,0,1,19,66,1,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,17,24,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
528,CN,0,160602_1312,0,1,1,67,8,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,13,1,Male,台灣本地生,否,2,0,0,中文,否,,否,,,,,1.0
529,CN,0,160602_1312,0,1,1,67,7,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,13,1,Male,台灣本地生,否,2,0,0,中文,否,,否,,,,,1.0
530,CN,0,160602_1312,0,1,1,67,6,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,13,1,Male,台灣本地生,否,2,0,0,中文,否,,否,,,,,1.0
531,CN,0,160602_1312,0,1,1,67,5,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,13,1,Male,台灣本地生,否,2,0,0,中文,否,,否,,,,,1.0
532,CN,0,160602_1312,0,1,1,67,4,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,13,1,Male,台灣本地生,否,2,0,0,中文,否,,否,,,,,1.0
533,CN,0,160602_1312,0,1,1,67,3,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,13,1,Male,台灣本地生,否,2,0,0,中文,否,,否,,,,,1.0
534,CN,0,160602_1312,0,1,1,67,2,2,0,2,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,13,1,Male,台灣本地生,否,2,0,0,中文,否,,否,,,,,1.0
535,CN,0,160602_1312,0,1,1,67,1,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,13,1,Male,台灣本地生,否,2,0,0,中文,否,,否,,,,,1.0
536,CN,0,160602_1312,0,1,2,68,8,1,0,1,8,0.5877866649021191,0.5306282510621704,0.5877866649021191,10,2,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
537,CN,0,160602_1312,0,1,2,68,7,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,10,2,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
538,CN,0,160602_1312,0,1,2,68,6,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,10,2,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
539,CN,0,160602_1312,0,1,2,68,5,8,4,12,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,10,2,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
540,CN,0,160602_1312,0,1,2,68,4,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,10,2,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
541,CN,0,160602_1312,0,1,2,68,3,1,4,5,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,10,2,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
542,CN,0,160602_1312,0,1,2,68,2,8,0,8,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,10,2,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
543,CN,0,160602_1312,0,1,2,68,1,2,0,2,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,10,2,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
544,CN,0,160602_1312,0,1,3,69,8,1,4,5,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,14,3,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
545,CN,0,160602_1312,0,1,3,69,7,2,0,2,7,0.2653141255310852,0.23500181462286782,0.2653141255310852,14,3,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
546,CN,0,160602_1312,0,1,3,69,6,4,0,4,6,0.11750090731143391,0.1013662770270411,0.11750090731143391,14,3,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
547,CN,0,160602_1312,0,1,3,69,5,1,0,1,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,14,3,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
548,CN,0,160602_1312,0,1,3,69,4,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,14,3,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
549,CN,0,160602_1312,0,1,3,69,3,2,4,6,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,14,3,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
550,CN,0,160602_1312,0,1,3,69,2,8,4,12,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,14,3,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
551,CN,0,160602_1312,0,1,3,69,1,8,0,8,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,14,3,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
552,CN,0,160602_1312,0,1,4,70,8,8,4,12,9,0.08023173577154934,0.07347333311276488,0.08023173577154934,10,5,Female,台灣本地生,否,2,1,0,中文,是,英文,否,,,,,1.0
553,CN,0,160602_1312,0,1,4,70,7,1,0,1,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,10,5,Female,台灣本地生,否,2,1,0,中文,是,英文,否,,,,,1.0
554,CN,0,160602_1312,0,1,4,70,6,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,10,5,Female,台灣本地生,否,2,1,0,中文,是,英文,否,,,,,1.0
555,CN,0,160602_1312,0,1,4,70,5,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,10,5,Female,台灣本地生,否,2,1,0,中文,是,英文,否,,,,,1.0
556,CN,0,160602_1312,0,1,4,70,4,1,4,5,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,10,5,Female,台灣本地生,否,2,1,0,中文,是,英文,否,,,,,1.0
557,CN,0,160602_1312,0,1,4,70,3,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,10,5,Female,台灣本地生,否,2,1,0,中文,是,英文,否,,,,,1.0
558,CN,0,160602_1312,0,1,4,70,2,2,0,2,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,10,5,Female,台灣本地生,否,2,1,0,中文,是,英文,否,,,,,1.0
559,CN,0,160602_1312,0,1,4,70,1,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,10,5,Female,台灣本地生,否,2,1,0,中文,是,英文,否,,,,,1.0
560,CN,0,160602_1312,0,1,5,71,8,1,0,1,2,0.1823215567939546,0.09531017980432493,0.1823215567939546,15,6,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
561,CN,0,160602_1312,0,1,5,71,7,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,15,6,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
562,CN,0,160602_1312,0,1,5,71,6,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,15,6,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
563,CN,0,160602_1312,0,1,5,71,5,8,4,12,10,0.08664339756999316,0.08023173577154934,0.08664339756999316,15,6,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
564,CN,0,160602_1312,0,1,5,71,4,4,0,4,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,15,6,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
565,CN,0,160602_1312,0,1,5,71,3,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,15,6,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
566,CN,0,160602_1312,0,1,5,71,2,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,15,6,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
567,CN,0,160602_1312,0,1,5,71,1,2,0,2,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,15,6,Male,台灣本地生,否,1,0,0,中文,否,,否,,,,,1.0
568,CN,0,160602_1312,0,1,6,72,8,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,12,7,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
569,CN,0,160602_1312,0,1,6,72,7,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,12,7,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
570,CN,0,160602_1312,0,1,6,72,6,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,12,7,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
571,CN,0,160602_1312,0,1,6,72,5,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,12,7,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
572,CN,0,160602_1312,0,1,6,72,4,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,12,7,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
573,CN,0,160602_1312,0,1,6,72,3,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,12,7,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
574,CN,0,160602_1312,0,1,6,72,2,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,12,7,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
575,CN,0,160602_1312,0,1,6,72,1,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,12,7,Female,台灣本地生,是,3,1,1,中文,否,,否,,,,,1.0
576,CF,0,160608_1310,1,1,1,73,8,4,4,8,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,12,1,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
577,CF,0,160608_1310,1,1,1,73,7,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,12,1,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
578,CF,0,160608_1310,1,1,1,73,6,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,12,1,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
579,CF,0,160608_1310,1,1,1,73,5,8,0,8,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,12,1,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
580,CF,0,160608_1310,1,1,1,73,4,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,12,1,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
581,CF,0,160608_1310,1,1,1,73,3,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,12,1,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
582,CF,0,160608_1310,1,1,1,73,2,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,12,1,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
583,CF,0,160608_1310,1,1,1,73,1,2,4,6,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,12,1,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
584,CF,0,160608_1310,1,1,2,74,8,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,13,2,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
585,CF,0,160608_1310,1,1,2,74,7,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,13,2,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
586,CF,0,160608_1310,1,1,2,74,6,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,13,2,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
587,CF,0,160608_1310,1,1,2,74,5,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,13,2,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
588,CF,0,160608_1310,1,1,2,74,4,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,13,2,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
589,CF,0,160608_1310,1,1,2,74,3,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,13,2,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
590,CF,0,160608_1310,1,1,2,74,2,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,13,2,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
591,CF,0,160608_1310,1,1,2,74,1,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,13,2,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
592,CF,0,160608_1310,1,1,3,75,8,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,17,3,Male,台灣本地生,是,4,0,1,中文,是,英文,否,,,,,1.0
593,CF,0,160608_1310,1,1,3,75,7,1,4,5,2,0.1823215567939546,0.09531017980432493,0.1823215567939546,17,3,Male,台灣本地生,是,4,0,1,中文,是,英文,否,,,,,1.0
594,CF,0,160608_1310,1,1,3,75,6,8,0,8,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,17,3,Male,台灣本地生,是,4,0,1,中文,是,英文,否,,,,,1.0
595,CF,0,160608_1310,1,1,3,75,5,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,17,3,Male,台灣本地生,是,4,0,1,中文,是,英文,否,,,,,1.0
596,CF,0,160608_1310,1,1,3,75,4,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,17,3,Male,台灣本地生,是,4,0,1,中文,是,英文,否,,,,,1.0
597,CF,0,160608_1310,1,1,3,75,3,1,0,1,2,0.1823215567939546,0.09531017980432493,0.1823215567939546,17,3,Male,台灣本地生,是,4,0,1,中文,是,英文,否,,,,,1.0
598,CF,0,160608_1310,1,1,3,75,2,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,17,3,Male,台灣本地生,是,4,0,1,中文,是,英文,否,,,,,1.0
599,CF,0,160608_1310,1,1,3,75,1,8,4,12,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,17,3,Male,台灣本地生,是,4,0,1,中文,是,英文,否,,,,,1.0
600,CF,0,160608_1310,1,1,4,76,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,17,4,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
601,CF,0,160608_1310,1,1,4,76,7,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,17,4,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
602,CF,0,160608_1310,1,1,4,76,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,17,4,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
603,CF,0,160608_1310,1,1,4,76,5,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,17,4,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
604,CF,0,160608_1310,1,1,4,76,4,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,17,4,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
605,CF,0,160608_1310,1,1,4,76,3,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,17,4,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
606,CF,0,160608_1310,1,1,4,76,2,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,17,4,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
607,CF,0,160608_1310,1,1,4,76,1,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,17,4,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
608,CF,0,160608_1310,1,1,5,77,8,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,15,5,Female,台灣本地生,否,4,1,0,中文,是,英文,否,,,,,1.0
609,CF,0,160608_1310,1,1,5,77,7,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,15,5,Female,台灣本地生,否,4,1,0,中文,是,英文,否,,,,,1.0
610,CF,0,160608_1310,1,1,5,77,6,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,15,5,Female,台灣本地生,否,4,1,0,中文,是,英文,否,,,,,1.0
611,CF,0,160608_1310,1,1,5,77,5,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,15,5,Female,台灣本地生,否,4,1,0,中文,是,英文,否,,,,,1.0
612,CF,0,160608_1310,1,1,5,77,4,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,15,5,Female,台灣本地生,否,4,1,0,中文,是,英文,否,,,,,1.0
